,Unnamed: 0,type,boundary_center_x,boundary_center_y,height,width
52,52,NILM,52228.5,56340.0,124,107
53,53,NILM,51918.0,56473.0,334,302
54,54,NILM,51866.5,57188.5,159,113
55,55,NILM,52721.5,57451.5,191,157
56,56,NILM,50103.5,58445.0,94,109
57,57,NILM,52046.0,59431.0,130,108
58,58,NILM,50836.0,60203.0,124,122
59,59,NILM,51163.5,59944.0,72,97
60,60,NILM,51809.5,57933.0,136,105
61,61,NILM,49627.5,58008.0,106,93
62,62,NILM,50111.5,62310.5,109,113
63,63,NILM,50439.5,62293.5,131,127
64,64,NILM,51502.0,61955.5,103,144
65,65,NILM,50969.5,61876.5,69,77
66,66,NILM,51205.5,62375.0,142,223
67,67,NILM,52309.5,62252.5,127,127
68,68,NILM,49760.5,62630.5,121,135
69,69,NILM,48425.5,63388.5,75,103
70,70,NILM,48456.0,63116.5,81,100
71,71,NILM,50804.0,63742.5,115,98
72,72,NILM,51817.5,63754.0,76,95
73,73,NILM,51892.0,63545.5,85,84
74,74,NILM,52182.5,63799.0,148,129
75,75,NILM,52916.5,64003.0,78,109
76,76,NILM,53275.0,64067.5,157,106
77,77,NILM,51134.0,65370.0,78,132
78,78,NILM,50633.5,64733.0,110,137
79,79,NILM,53408.5,65568.0,102,99
80,80,NILM,53226.0,65167.5,93,66
81,81,NILM,53801.0,64420.0,86,104
82,82,NILM,55166.0,65434.5,109,148
83,83,NILM,56612.5,66311.0,138,91
84,84,NILM,55300.0,66923.5,113,156
85,85,NILM,53914.5,67490.5,95,139
86,86,NILM,55222.5,68362.0,88,133
87,87,NILM,55149.0,68510.5,129,110
88,88,NILM,56168.5,67020.5,97,91
89,89,NILM,56901.0,67160.0,136,110
90,90,NILM,53091.5,67477.5,103,153
91,91,NILM,57655.5,68595.0,158,131
92,92,NILM,57567.0,68402.0,124,172
93,93,NILM,57009.5,68775.0,82,73
94,94,NILM,58431.0,68048.0,118,104
95,95,NILM,56905.0,69385.5,111,110
96,96,NILM,59038.5,69490.5,135,97
97,97,NILM,56703.5,70274.0,90,147
98,98,NILM,56058.5,69880.0,70,97
99,99,NILM,57500.0,70975.0,110,112
100,100,NILM,57551.5,71314.5,93,85
101,101,NILM,58145.5,70468.0,98,81
102,102,NILM,58712.0,70437.0,106,80
103,103,NILM,59569.0,70335.5,89,88
104,104,NILM,59991.5,70830.0,94,119
105,105,NILM,59832.5,71016.5,103,67
106,106,NILM,60646.5,71415.0,148,185
107,107,NILM,60619.0,71178.5,85,90
108,108,NILM,60516.5,70274.0,180,201
109,109,NILM,60912.0,70537.5,141,106
110,110,NILM,58867.0,70737.0,102,158
111,111,NILM,58220.5,72398.5,69,85
112,112,NILM,59168.0,73495.0,108,134
113,113,NILM,62069.5,74692.0,114,133
114,114,NILM,62792.5,74596.5,83,87
115,115,NILM,62887.0,74255.5,65,90
116,116,NILM,62995.5,74784.5,169,135
117,117,NILM,61678.5,74278.0,124,99
118,118,NILM,63066.5,75806.5,99,105
119,119,NILM,63147.0,76025.0,98,100
120,120,NILM,65610.0,74860.0,110,196
121,121,NILM,66117.0,74890.0,84,72
122,122,NILM,68206.5,72575.0,92,85
123,123,NILM,69612.0,73053.0,128,112
124,124,NILM,69838.5,73070.0,86,91
125,125,NILM,70232.0,72954.0,110,70
126,126,NILM,70362.5,72171.5,253,211
127,127,NILM,70619.5,72123.5,141,119
128,128,NILM,70343.5,72375.5,109,137
129,129,NILM,69621.0,71407.0,124,150
130,130,NILM,68621.5,71540.0,106,95
131,131,NILM,69879.0,70610.0,106,122
132,132,NILM,71277.5,68993.0,104,149
133,133,NILM,71386.5,68275.0,120,171
134,134,NILM,72857.0,68479.5,99,138
135,135,NILM,72460.0,68498.0,128,232
136,136,NILM,72452.0,68138.5,83,80
137,137,NILM,72357.0,68790.5,91,88
138,138,NILM,71509.5,69791.5,111,105
139,139,NILM,65238.5,69287.5,143,109
140,140,NILM,66000.5,69728.0,146,139
141,141,NILM,64373.5,70182.5,127,99
142,142,NILM,65230.5,70447.5,103,93
143,143,NILM,66719.0,68938.0,72,106
144,144,NILM,62805.0,71506.0,116,152
145,145,NILM,62419.5,72311.0,144,149
146,146,NILM,61681.0,72453.0,146,124
147,147,NILM,54782.5,73281.5,93,125
148,148,NILM,55392.0,73414.0,118,194
149,149,NILM,55972.0,73610.5,93,120
150,150,NILM,56613.5,73338.5,165,191
151,151,NILM,56906.5,73329.5,121,119
152,152,NILM,54879.0,74270.5,115,68
153,153,NILM,53868.5,73638.0,68,139
154,154,NILM,54282.5,74981.0,150,103
155,155,NILM,53566.0,75362.0,110,186
156,156,NILM,53767.5,76190.0,98,91
157,157,NILM,55363.5,77186.5,161,219
158,158,NILM,55371.0,79696.0,86,122
159,159,NILM,54633.0,80110.5,159,118
160,160,NILM,56702.5,79115.0,138,145
161,161,NILM,51777.5,79774.5,233,167
162,162,NILM,51942.0,79362.0,132,146
163,163,NILM,50954.0,79426.5,137,136
164,164,NILM,47262.5,75442.0,346,355
165,165,NILM,47145.5,75897.5,311,317
166,166,NILM,45928.5,76154.0,168,149
167,167,NILM,40725.0,75681.0,102,110
168,168,NILM,41222.0,75491.5,159,152
169,169,NILM,42046.0,75436.5,121,98
170,170,NILM,40170.0,74759.5,113,86
171,171,NILM,40039.0,74200.0,108,100
172,172,NILM,42045.5,73843.5,159,119
173,173,NILM,41568.0,73567.0,122,102
174,174,NILM,39492.5,74868.0,100,91
175,175,NILM,38485.0,75075.0,74,110
176,176,NILM,34537.0,76819.0,84,76
177,177,NILM,33782.5,76997.0,104,117
178,178,NILM,33273.5,77414.0,96,105
179,179,NILM,31322.0,78675.5,87,90
180,180,NILM,31387.0,78923.5,109,160
181,181,NILM,31153.5,78657.0,108,95
182,182,NILM,30895.0,78946.5,91,76
183,183,NILM,30666.0,78638.5,123,160
184,184,NILM,30162.0,79180.0,86,106
185,185,NILM,30256.0,79614.5,143,134
186,186,NILM,31041.0,79652.0,156,98
187,187,NILM,30249.0,77718.0,114,142
188,188,NILM,31137.0,77403.5,135,100
189,189,NILM,32254.5,77412.0,122,133
190,190,NILM,31595.5,76841.0,122,149
191,191,NILM,29156.0,78038.0,92,88
192,192,NILM,28941.0,78380.0,98,84
193,193,NILM,28992.5,78190.5,107,109
194,194,NILM,28821.0,77075.0,82,68
195,195,NILM,28144.0,76713.5,115,84
196,196,NILM,29089.0,76244.0,100,126
197,197,NILM,25474.5,76647.0,158,155
198,198,NILM,24602.0,75486.5,149,198
199,199,NILM,24179.0,74398.0,236,158
200,200,NILM,22716.5,69738.5,109,129
201,201,NILM,22456.0,69975.5,117,122
202,202,NILM,22904.0,69750.5,133,118
203,203,NILM,19220.5,69086.0,78,107
